id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1898390574249480327","2025-03-08 23:09:17 +08:00","Spending money you don't have on things you don't need in order to fit in with a society that doesn't care about you is the surest way to remain poor for life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",268,62,30,1,33,25478,false,false,false,"https://twitter.com/AccentInvesting/status/1898390574249480327"
"1898418559925035242","2025-03-09 01:00:30 +08:00","Rich people plan for three generations. Poor people plan for Saturday night.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",319,68,47,5,17,21774,false,false,false,"https://twitter.com/AccentInvesting/status/1898418559925035242"
"1898562991961919930","2025-03-09 10:34:25 +08:00","Remember, personal finance is personal. What works for someone else might not work for you.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",97,18,7,0,6,5970,false,false,false,"https://twitter.com/AccentInvesting/status/1898562991961919930"
"1898608061985497265","2025-03-09 13:33:31 +08:00","RT @AccentInvesting: The quickest way to stay broke is to pursue a lifestyle you cannot afford.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1770754699815199096","null",0,98,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1898608061985497265"
"1898719821182685437","2025-03-09 20:57:36 +08:00","RT @AccentInvesting: Remember, personal finance is personal. What works for someone else might not work for you.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898562991961919930","null",0,18,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1898719821182685437"
"1898719944910536947","2025-03-09 20:58:06 +08:00","Wealth is not just about having money in the bank, it's about having the freedom to live life on your own terms.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",160,31,20,1,14,15969,false,false,false,"https://twitter.com/AccentInvesting/status/1898719944910536947"
"1898720633107685829","2025-03-09 21:00:50 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1898390574249480327","null","null",1,0,2,0,0,1745,false,false,false,"https://twitter.com/AccentInvesting/status/1898720633107685829"
"1898735692332597585","2025-03-09 22:00:40 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1898418559925035242","null","null",3,2,1,0,0,1839,false,false,false,"https://twitter.com/AccentInvesting/status/1898735692332597585"
"1898746742213857789","2025-03-09 22:44:35 +08:00","Lack of money is a temporary problem.\n\nLack of purpose is a permanent issue.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",175,33,26,0,23,11775,false,false,false,"https://twitter.com/AccentInvesting/status/1898746742213857789"
"1898848601423626448","2025-03-10 05:29:20 +08:00","RT @AccentInvesting: Lack of money is a temporary problem.\n\nLack of purpose is a permanent issue.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898746742213857789","null",0,33,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1898848601423626448"
"1898866366272401622","2025-03-10 06:39:55 +08:00","RT @Wealth_Pill: No matter how deeply you trust your family and friends, keep your life private, here's why...","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898816674981355806","null",0,32,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1898866366272401622"
"1898955367125590036","2025-03-10 12:33:35 +08:00","RT @AccentInvesting: The simple way to build wealth :\n\n- Read more\n- Buy a Toyota\n- Buy index funds\n- Invest in yourself\n- Live below your…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1810254869116166641","null",0,62,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1898955367125590036"
"1899040062525874522","2025-03-10 18:10:08 +08:00","The more assets you have in your name, the less reliant you are on your salary.\n\nStack assets and reach financial independence.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",121,23,13,0,10,6362,false,false,false,"https://twitter.com/AccentInvesting/status/1899040062525874522"
"1899069124761866293","2025-03-10 20:05:36 +08:00","RT @iamcoriarnold: Invest just $500 a month with a 12% average return:\n\nIn 10 years = $118K\nIn 20 years = $484K\nIn 30 years = $1.622M\n\nAnd…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899041205440090170","null",0,41,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899069124761866293"
"1899070088063353338","2025-03-10 20:09:26 +08:00","11 Amazing Lessons from the Book The Alchemist: https://t.co/tB66eTYJWM","[{""type"":""photo"",""url"":""https://t.co/tB66eTYJWM"",""thumbnail"":""https://pbs.twimg.com/media/GlraLmFWQAAJiqE?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GlraLmFWQAAJiqE?format=png&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",64,14,73,4,11,30350,false,false,false,"https://twitter.com/AccentInvesting/status/1899070088063353338"
"1899070119516463268","2025-03-10 20:09:34 +08:00","• Success has a ripple-effect\n\nGrowth, change, and evolution are built into the fabric of reality.\n\nBeing a better version of yourself positively impacts all the people and places in your life, including your family, friends, and community.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899070117075403217","null","null",11,1,0,0,1,1538,false,false,false,"https://twitter.com/AccentInvesting/status/1899070119516463268"
"1899070122070868206","2025-03-10 20:09:34 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899070119516463268","null","1899070088063353338",12,1,1,0,1,2667,false,false,false,"https://twitter.com/AccentInvesting/status/1899070122070868206"
"1899095891363192916","2025-03-10 21:51:58 +08:00","RT @AccentInvesting: 11 Amazing Lessons from the Book The Alchemist: https://t.co/tB66eTYJWM","[{""type"":""photo"",""url"":""https://t.co/tB66eTYJWM"",""thumbnail"":""https://pbs.twimg.com/media/GlraLmFWQAAJiqE?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GlraLmFWQAAJiqE?format=png&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899070088063353338","null",0,14,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899095891363192916"
"1899128427585687888","2025-03-11 00:01:15 +08:00","Houses, cars, clothing, and an extravagant lifestyle are not signs of wealth.\n\nThe freedom to live your life as you see fit is the true definition of wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",91,27,8,0,5,5029,false,false,false,"https://twitter.com/AccentInvesting/status/1899128427585687888"
"1899158419065692621","2025-03-11 02:00:26 +08:00","RT @AccentInvesting: The more assets you have in your name, the less reliant you are on your salary.\n\nStack assets and reach financial inde…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899040062525874522","null",0,23,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899158419065692621"
"1899158457074479492","2025-03-11 02:00:35 +08:00","RT @AccentInvesting: Houses, cars, clothing, and an extravagant lifestyle are not signs of wealth.\n\nThe freedom to live your life as you se…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899128427585687888","null",0,27,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899158457074479492"
"1899213953441685952","2025-03-11 05:41:06 +08:00","RT @dylsphillips: 🚀 @truffleai_ launched! AI Agents that Work in any Software Application\n\n""AI Agents Made Easy""\n\n🌐 https://t.co/9OFMY45gBV…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899212194946142526","null",0,1,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899213953441685952"
"1899317714591608882","2025-03-11 12:33:25 +08:00","RT @AccentInvesting: Money is a tool, wealth is a mindset, and investing is the path to unlocking financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1671986751072620544","null",0,81,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899317714591608882"
"1899431648501846048","2025-03-11 20:06:09 +08:00","By the age of 30, commit to these habits, and you will solve 99% of your problems:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",230,31,186,2,19,66437,false,false,false,"https://twitter.com/AccentInvesting/status/1899431648501846048"
"1899431683323027931","2025-03-11 20:06:17 +08:00","• Discipline and consistency\n\nThe ability to stay focused on goals while avoiding distractions is a key to great success.\n\nWhen you have priorities, you work toward them and gain momentum until they are met.\n\nMake it a habit to become more disciplined and consistent.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899431680550609251","null","null",20,0,3,0,1,2149,false,false,false,"https://twitter.com/AccentInvesting/status/1899431683323027931"
"1899431686087074051","2025-03-11 20:06:18 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899431683323027931","null","1899431648501846048",7,0,3,0,0,3313,false,false,false,"https://twitter.com/AccentInvesting/status/1899431686087074051"
"1899437247612493966","2025-03-11 20:28:24 +08:00","RT @growthhub_: Every goal requires two things: \nDiscipline and Consistency.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899340339585982776","null",0,125,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899437247612493966"
"1899490614401540374","2025-03-12 00:00:27 +08:00","Being able to say ""I can do whatever I want"" every morning is the ultimate form of wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",79,6,4,0,9,5164,false,false,false,"https://twitter.com/AccentInvesting/status/1899490614401540374"
"1899535920635760694","2025-03-12 03:00:29 +08:00","RT @AccentInvesting: Being able to say ""I can do whatever I want"" every morning is the ultimate form of wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899490614401540374","null",0,6,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899535920635760694"
"1899645276618477787","2025-03-12 10:15:02 +08:00","RT @AccentInvesting: By the age of 30, commit to these habits, and you will solve 99% of your problems:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899431648501846048","null",0,31,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899645276618477787"
"1899645621654421871","2025-03-12 10:16:24 +08:00","RT @Wealth_Pill: Normalize this by age 30.\n\n1. Talk slow\n2. Be clear\n3. Never mumble\n4. Don't interrupt\n\nIf you want to improve your commun…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899524467459526947","null",0,54,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899645621654421871"
"1899645655359901783","2025-03-12 10:16:32 +08:00","RT @IAmClintMurphy: Abundant Mindset &gt; Scarcity Mindset https://t.co/easTHkM16r","[{""type"":""photo"",""url"":""https://t.co/easTHkM16r"",""thumbnail"":""https://pbs.twimg.com/media/GlxsIhDXUAAH--G?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GlxsIhDXUAAH--G?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899512041993281880","null",0,23,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899645655359901783"
"1899680102822154737","2025-03-12 12:33:25 +08:00","RT @AccentInvesting: It's not a shortage of ambition; rather, it's the absence of focus and discipline that's hindering your progress.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1799109260837601645","null",0,63,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1899680102822154737"
"1899694522826727424","2025-03-12 13:30:43 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899431648501846048","null","null",1,0,0,0,4,1575,false,false,false,"https://twitter.com/AccentInvesting/status/1899694522826727424"
"1899794698371252370","2025-03-12 20:08:47 +08:00","RT @iamcoriarnold: You’re not broke—you’re blind. \n\nTracking your money shows where it’s actually going. \n\n- That $5 coffee? It’s $150/mont…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899769606874529887","null",0,15,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899794698371252370"
"1899795581691633854","2025-03-12 20:12:17 +08:00","I invested countless hours and dollars in learning about personal finance. \n\nHere are the most important personal finance lessons that you should know about:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",155,25,100,1,15,42321,false,false,false,"https://twitter.com/AccentInvesting/status/1899795581691633854"
"1899795608438706563","2025-03-12 20:12:24 +08:00","• Compounding interest\n\nThis term is taught in school, but no one ever explains how it applies to life.\n\nIf you understand how to apply this, particularly with money, you will be financially ahead of a lot of people.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899795605695701100","null","null",10,0,1,0,1,1747,false,false,false,"https://twitter.com/AccentInvesting/status/1899795608438706563"
"1899795611479626012","2025-03-12 20:12:24 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1899795608438706563","null","1899795581691633854",11,2,0,0,0,2731,false,false,false,"https://twitter.com/AccentInvesting/status/1899795611479626012"
"1899852998970413545","2025-03-13 00:00:27 +08:00","Financial hack: \n\nA 200% return on a $10,000 investment is the same as a 20% return on a $100,000 investment.\n\nFocus on investing more money rather than chasing the hottest stock in the market.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",70,7,13,0,4,4715,false,false,false,"https://twitter.com/AccentInvesting/status/1899852998970413545"
"1899859942284083220","2025-03-13 00:28:02 +08:00","RT @dylsphillips: 🚀 @Dollyglotai launched! Befriend Anybody\n\n""Dollyglot is like Character. ai but with real-time video avatars.""\n\n🌐 https:/…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899859304431444374","null",0,3,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899859942284083220"
"1899902115549736974","2025-03-13 03:15:37 +08:00","RT @dylsphillips: 🚀 @atlasdotso for Discord launched! Structure to Community Support\n\n""The White-Glove Support Tool""\n\n🌐 https://t.co/i2Yii1…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899895012386857119","null",0,2,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899902115549736974"
"1899966502972875005","2025-03-13 07:31:28 +08:00","RT @AccentInvesting: I invested countless hours and dollars in learning about personal finance. \n\nHere are the most important personal fina…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899795581691633854","null",0,25,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899966502972875005"
"1899966589383966982","2025-03-13 07:31:49 +08:00","RT @Wealth_Pill: Son, \n\nIt took me 9 years to learn this, but I’ll teach it to you in 3 minutes: https://t.co/Uk0UPHa9sf","[{""type"":""photo"",""url"":""https://t.co/Uk0UPHa9sf"",""thumbnail"":""https://pbs.twimg.com/media/Gl3KPkcWUAADjLI?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/Gl3KPkcWUAADjLI?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899896995994583339","null",0,68,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1899966589383966982"
"1900032147022389248","2025-03-13 11:52:19 +08:00","Wealth = health + family + freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",117,18,10,0,10,4874,false,false,false,"https://twitter.com/AccentInvesting/status/1900032147022389248"
"1900042516545585228","2025-03-13 12:33:31 +08:00","RT @AccentInvesting: Life hack : \n\nSurround yourself with people who discuss business, money, and personal development.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1727669072932806958","null",0,213,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900042516545585228"
"1900058598606074200","2025-03-13 13:37:25 +08:00","Your 20s are your golden years. Use them to:\n\n• Get fit\n• Take risks\n• Eat healthy\n• Develop skills\n• Invest in yourself\n• Be a lifelong learner\n• Build a strong network\n• Invest in appreciating assets\n\nYour choices determine the quality of your life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",37,1,7,0,5,2566,false,false,false,"https://twitter.com/AccentInvesting/status/1900058598606074200"
"1900127056798580990","2025-03-13 18:09:27 +08:00","Understanding the distinction between liabilities and assets is a real life hack.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",36,1,2,0,13,3848,false,false,false,"https://twitter.com/AccentInvesting/status/1900127056798580990"
"1900163489332646144","2025-03-13 20:34:13 +08:00","RT @iamcoriarnold: Decoding financial statements might sound complicated, but they’re your ticket to being a better investor\n\n1. Income Sta…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900132380230176987","null",0,13,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900163489332646144"
"1900167993490821558","2025-03-13 20:52:07 +08:00","By age 30, you need to master these money skills if you want to be 10 years ahead financially:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",72,7,69,1,11,30096,false,false,false,"https://twitter.com/AccentInvesting/status/1900167993490821558"
"1900168032904720722","2025-03-13 20:52:17 +08:00","• Know your saving rate\n\nKnowing how much you save can be a game changer. \n\nIt spearheads the journey and pushes you to save even more. \n\nYour saving rate is the saving (income - expenses) / income.\n\nExample:\n\nIncome: $3,500\nExpenses: $1,500\nSavings: $2,000\n\nSavings rate: 57%.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1900168029985468710","null","null",6,0,0,0,1,400,false,false,false,"https://twitter.com/AccentInvesting/status/1900168032904720722"
"1900168035492598254","2025-03-13 20:52:17 +08:00","• Understanding investment account types \n\nKnowing about different types of accounts helps plan for the future. \n\nTax-deferred accounts: no taxes until a future date. Ex: IRAS, 401(k). \n\nTax-exempt accounts: you have already paid taxes on them. Ex: Roth IRA, Roth 401(k).","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1900168032904720722","null","null",4,0,0,0,1,1390,false,false,false,"https://twitter.com/AccentInvesting/status/1900168035492598254"
"1900168037971488815","2025-03-13 20:52:18 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1900168035492598254","null","1900167993490821558",7,1,0,0,0,2053,false,false,false,"https://twitter.com/AccentInvesting/status/1900168037971488815"
"1900172362814791970","2025-03-13 21:09:29 +08:00","RT @AccentInvesting: Understanding the distinction between liabilities and assets is a real life hack.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900127056798580990","null",0,1,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900172362814791970"
"1900193384142164421","2025-03-13 22:33:01 +08:00","RT @AccentInvesting: Financial hack: \n\nA 200% return on a $10,000 investment is the same as a 20% return on a $100,000 investment.\n\nFocus o…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1899852998970413545","null",0,7,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900193384142164421"
"1900215393576194516","2025-03-14 00:00:28 +08:00","Financial literacy is a prerequisite for wealth creation. \n\nYou learn first, and then you earn.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",131,28,14,0,12,8997,false,false,false,"https://twitter.com/AccentInvesting/status/1900215393576194516"
"1900246456834932852","2025-03-14 02:03:54 +08:00","Financial freedom is the goal of those who like to be in charge of their lives.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",127,15,12,1,12,8932,false,false,false,"https://twitter.com/AccentInvesting/status/1900246456834932852"
"1900265214135668977","2025-03-14 03:18:26 +08:00","RT @AccentInvesting: You are the person who will change your family tree and create financial freedom.\n\nBy prioritizing the following for t…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890026520736866729","null",0,47,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900265214135668977"
"1900404879199260899","2025-03-14 12:33:25 +08:00","RT @AccentInvesting: If you don't know how to read and analyze a balance sheet, read this: https://t.co/u8LmVTpX35","[{""type"":""photo"",""url"":""https://t.co/u8LmVTpX35"",""thumbnail"":""https://pbs.twimg.com/media/Frvdu40aEAAdhuD?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/Frvdu40aEAAdhuD?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1638146688958472194","null",0,3357,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900404879199260899"
"1900489438091723198","2025-03-14 18:09:26 +08:00","Success is the result of your compounding efforts accumulated over time.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",90,12,2,0,13,5257,false,false,false,"https://twitter.com/AccentInvesting/status/1900489438091723198"
"1900529054698115243","2025-03-14 20:46:51 +08:00","RT @Wealth_Pill: Normalize this by age 25;\n\n• Wake up at 4 Am\n• 4 hrs of deep work\n• Cook your own food\n• Keep your life private\n• Spend 1…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900241182568899049","null",0,25,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900529054698115243"
"1900529158813302836","2025-03-14 20:47:16 +08:00","RT @iamcoriarnold: I grew up below the poverty threshold in a rural area.\n\nI could have used excuses, but instead I:\n- worked hard\n- didn't…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900493255042617652","null",0,9,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900529158813302836"
"1900529749174219136","2025-03-14 20:49:36 +08:00","The reason I'm building wealth is to give my family the freedom, choices, and options I have never had growing up.\n\nI believe you will be that person for your family.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",93,10,8,1,10,8662,false,false,false,"https://twitter.com/AccentInvesting/status/1900529749174219136"
"1900537054737359162","2025-03-14 21:18:38 +08:00","RT @AccentInvesting: The reason I'm building wealth is to give my family the freedom, choices, and options I have never had growing up.\n\nI…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900529749174219136","null",0,10,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900537054737359162"
